is_MFS	ID	MFS_confidence_IMS	Entropy_sense_ranking_IMS	num_senses	idf	jex	pos	sense_entropy	correlation_confidences_semcor_and_IMS	correlation_confidences_semcor_and_UKB	MFS_confidence_UKB	Entropy_sense_ranking_UKB	SuperSense_for_MFS	WND_for_MFS	ratio_WND
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t364	0.42206333177828437	0.98240211232	2	5.11362219284	-0.963897394506	1	0.932111567617	1.0	-1.0	0.5519510000	0.992198529742	18	1637	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t168	0.16275021745640728	0.96015384836	5	5.45858705291	-0.964749344801	1	0.738613164857	0.82615530233	-0.207692114384	0.3654940000	0.851430409921	9	867	60.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t435	0.0	0.0	6	5.40688572423	-0.818975343445	1	0.603324237809	0.981405428345	0.0	0.5960200000	0.551524621714	6	843	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t169	0.43035396564093537	0.937725760378	4	5.45599404079	-0.762560269044	1	0.731979638562	0.675935015658	0.836478418594	0.9557380000	0.14355735729	4	830	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t237	0.34451732456701933	0.929076016515	2	4.26101031821	-0.680438941005	4	0.936467840302	0.0	-1.0	0.0000000000	0.0	2	1803	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t287	0.29193988330833404	0.974207170634	6	5.56026095312	-0.967656758016	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t9	0.0	0.97360351295	2	0.0	-0.971358316274	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t451	0.5440677709768781	0.994389386558	3	7.00526499045	-0.890827273979	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t179	0.634474382170085	0.828098238332	6	0.0	-0.959569212325	2	0.111912395467	0.999793455995	0.999593136467	0.9971800000	0.0125313986887	34	867	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t129	0.6194301734597656	0.842278757215	6	0.0	-0.959569212325	2	0.111912395467	0.999793455995	0.997457890823	0.9986210000	0.0066432431151	34	867	83.33
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t466	0.10145326136832607	0.986570792991	15	5.59109653883	-0.969458824894	2	0.745742011733	0.879952412335	0.503247563346	0.2969270000	0.623395916796	42	867	53.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t313	0.45070633590271175	0.929162654575	4	5.45599404079	-0.762560269044	1	0.731979638562	0.788550948181	0.739088556434	0.8223480000	0.353116802886	4	830	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t439	0.2973407571473837	0.982343106649	6	4.67244236696	-0.807207860409	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t129	0.29970829045918834	0.967260934605	5	6.42987665777	-0.981917203984	2	0.537160012687	0.596600037916	0.871309863226	0.3923040000	0.431299816397	31	867	80.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t843	0.34234131124684974	0.978614284867	5	5.98157203469	-0.974915989733	1	0.685930747703	0.943971593301	0.982171124006	0.6850270000	0.613637039663	24	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t329	0.1779130364612641	0.978969975635	14	4.22328770396	-0.873190484705	2	0.586744371339	0.977413046291	0.85544180283	0.8419870000	0.267545289393	30	867	84.62
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t467	0.4126098962127366	0.9555408266	5	0.0	-0.880799827036	1	0.513750272933	0.993859391465	0.362904606952	0.6183370000	0.606302962591	7	867	20.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t20	0.6993247021040339	0.882114812483	2	4.47210101776	-0.982768350694	1	0.322756958897	1.0	1.0	0.9949540000	0.045767775076	14	1510	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t249	1.0	-0.0	2	7.06242215309	0.053310214632	1	0.104419078005	1.0	0.0	0.9974740000	0.0254331553942	18	830	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t136	0.1042397180550814	0.991360159994	12	5.84230707246	-0.975557732124	1	0.893455599122	0.0149111931201	0.176325229735	0.0527728000	0.477684664244	26	867	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t362	0.0	0.0	0	0.0	0.0	1	0.0	0.0	0.0	0.0000000000	0.0	10	1198	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t322	0.42474056772749474	0.937251149358	4	5.45599404079	-0.762560269044	1	0.731979638562	0.676246425441	0.865294306104	0.9548600000	0.140228989295	4	830	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t154	0.2337408629639551	0.978686504177	11	4.98573766331	-0.918240646292	2	0.496488162333	0.973883531549	0.768167014176	0.8654890000	0.243924108157	31	1105	45.45
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t270	0.5293542627822402	0.868789466741	7	4.70340319933	-0.780423767784	1	0.546624639797	0.973389993786	0.961080457814	0.9835340000	0.0528295042464	10	867	71.43
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t670	0.5086189744014177	0.940593920966	10	5.32436471096	-0.94612863259	1	0.689229797648	0.908286786102	0.82496856562	0.8888500000	0.210599098238	6	867	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t322	0.26198026028421934	0.965499963431	11	4.15176077181	-0.976087584537	1	0.485009484495	0.995626197509	0.969144649091	0.9592000000	0.0976576409768	8	761	22.22
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t271	0.6246155296845439	0.838952897659	6	5.85549938807	-0.867266824154	2	0.397266527668	0.514802210709	0.963921204032	0.2960080000	0.424543263881	42	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t347	0	0.967612377983	2	0.0	-0.981451953452	2	0.811278124459	1.0	1.0	0.9304900000	0.364092160386	42	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t269	0.1999870960854635	0.907950125348	3	6.17496521863	-0.932747900029	1	0.738332655101	0.999638520235	0.255813953488	0.5396830000	0.664957472966	21	762	33.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t586	0.45709661463527473	0.927551526069	12	5.84098360841	-0.851972057566	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	80.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t115	0.5212148191788822	0.932107128221	4	0.0	-0.97956582854	1	0.248009538849	0.973303903497	0.996069172662	0.8032610000	0.41660251115	14	871	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t817	0.2121819718790114	0.984207798817	10	4.2878655526	-0.838503440862	1	0.510657966591	0.99509874174	0.93504467405	0.7818980000	0.332891161023	4	867	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t324	0.328597843485363	0.98294917034	8	5.69005004015	-0.596717046331	1	0.367924699665	0.989279385973	0.92201190923	0.9767800000	0.0640366802546	26	867	57.14
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t144	0.7453589487710028	0.818551488884	6	4.22567818107	-0.97874049453	1	0.188331427714	0.999153677823	1.0	0.9963820000	0.01559579382	9	867	33.33
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t234	0.39445414094944736	0.918519359593	7	0.0	-0.834468595429	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	57.14
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t343	0.43296302644312606	0.941881690852	8	5.69005004015	-0.596717046331	1	0.367924699665	0.987739579219	0.999231447887	0.9863280000	0.0443051363292	26	867	57.14
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t579	0.0	0.0	4	7.21038549579	-0.741098607252	2	0.638600905601	0.984168773897	0.0	0.9013040000	0.30983815417	36	867	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t293	0.03473069206688694	0.997643836867	44	4.46989437525	-0.974844821773	2	0.684269593315	0.706254146219	0.0444339221613	0.0416440000	0.578047799436	40	867	88.64
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t351	0.42878292252899847	0.94515949081	8	5.69005004015	-0.596717046331	1	0.367924699665	0.987739579219	0.976333223993	0.9863280000	0.0443051363292	26	867	57.14
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t305	0.4078016552290479	0.908696638763	7	0.0	-0.969993686038	1	0.399111392653	0.989597501655	0.994094677714	0.7674340000	0.314726463434	4	867	71.43
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t50	0.39042414127163244	0.973062089104	5	3.78329096627	-0.957753544824	1	0.457121915166	0.990285428159	0.848555291628	0.5995550000	0.484423641898	10	867	60.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t61	0.48560150144647274	0.999401727571	3	7.0926731539	-0.930006066127	1	0.914100892019	-0.717204214255	0.0	0.1485340000	0.915202204088	14	843	33.33
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t87	0.5222058617485644	0.92895363083	6	4.60069383401	-0.942044655802	1	0.570971601174	0.197163856591	0.986836107948	0.3104370000	0.516081862741	14	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t167	0.5261045323285426	0.998032866482	2	4.99058875817	-0.840195990284	1	0.918295834054	1.0	1.0	0.8359840000	0.643831117052	10	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t630	0.1764764399510371	0.992092399898	10	4.2878655526	-0.838503440862	1	0.510657966591	0.995487489242	0.87757470264	0.8323070000	0.277842440817	4	867	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t463	1.0	-0.0	4	4.10078389476	-0.875151180543	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t308	0.1884546520315651	0.988634999961	5	0.0	-0.943836267323	1	0.734416531069	0.98454836438	0.00516066227437	0.7525680000	0.461028382755	14	966	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t456	0.4708243598602573	0.997542508406	2	6.33856236084	-0.938353166597	1	0.991076059838	1.0	-1.0	0.6028410000	0.969264437526	7	2351	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t329	1.0	-0.0	2	7.06242215309	0.053310214632	1	0.104419078005	1.0	0.0	0.9996720000	0.00426453011798	18	830	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t172	0.21120848118083707	0.981960563009	7	3.67723550657	-0.957842445469	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t698	0.2807812230891807	0.966895007067	9	5.6139824971	-0.788612064991	2	0.606247892251	0.855327797273	0.915775139888	0.3687800000	0.749917200817	38	867	77.78
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t188	0.46336396704932076	0.961798122556	5	3.80354449102	-0.593882846559	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	60.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t581	0.19283813054064747	0.986669718766	13	5.34323909657	-0.974861088248	2	0.594154226877	0.277121139606	0.964170013171	0.1758180000	0.329986280736	40	867	92.31
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t407	0.030523185260149483	0.996828630221	44	4.46989437525	-0.974844821773	2	0.684269593315	0.489536073351	-0.118447659909	0.0316986000	0.509713806881	40	867	88.64
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t173	0.5733796240342276	0.829505010274	6	4.07568105046	-0.454939982218	3	0.0	0.0	0.0	0.0000000000	0.0	1	2334	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t547	1.0	-0.0	2	3.95574129508	-0.678971811969	1	0.439496986922	1.0	0.0	0.9998250000	0.00243772618766	15	966	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t429	0.5745458464880047	0.889205391469	4	0.0	-0.635882754062	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	80.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t124	0.1547137226468064	0.953266719411	11	4.96039228053	-0.954976539793	2	0.665260277624	0.987949432204	0.773997517466	0.3370920000	0.585654207043	38	867	90.91
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t606	0.4874585266740545	0.905476415082	4	5.45599404079	-0.860921061946	1	0.731979638562	0.733153442083	0.680711329937	0.8856480000	0.266667566345	4	830	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t79	0.3102784695038028	0.956275940223	5	5.33229939408	-0.982759577254	2	0.144425054291	0.109469498892	0.414169807301	0.2533480000	0.358185612588	37	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t62	1.0	-0.0	3	8.56971752415	-0.886776839891	1	0.789690082143	0.999886597743	0.0	0.7190720000	0.71762264713	4	867	33.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t437	0.4109028164484348	0.954796142416	7	4.68332717491	-0.978074051802	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	71.43
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t93	0.5476014847333561	0.993452078418	2	6.33727699999	-0.931216789539	1	0.992476003943	1.0	1.0	0.9555460000	0.262354123251	10	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t306	0.5076749164292002	0.99983003132	3	6.40375913685	-0.855071428111	1	0.864973520718	0.941663009001	1.0	0.9235520000	0.293686011716	18	663	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t365	0.44384529437218223	0.935898856539	8	5.69005004015	-0.596717046331	1	0.367924699665	0.987739579219	0.996621579545	0.9863280000	0.0443051363292	26	867	57.14
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t51	1.0	-0.0	3	4.52696223679	-0.578729962116	2	0.126031592901	1.0	0.0	0.9969250000	0.0208549724799	31	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t55	1.0	-0.0	3	3.93504462716	-0.967677466778	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	66.67
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t39	0.0	-0.0	7	5.11172414214	-0.657316186003	1	0.691236220911	0.973216604316	0.0	0.8376600000	0.346617468464	7	867	14.29
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t9	0.0	0.975696966078	2	0.0	-0.981910863296	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t369	0.21999063415659686	0.994037056909	9	5.6139824971	-0.788612064991	2	0.606247892251	0.745134925067	0.945874559932	0.3010320000	0.778953571192	38	867	77.78
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t38	0.5835502944628413	0.979763298189	3	7.94449642852	-0.979247968529	1	0.287086072745	0.999830513339	1.0	0.9601940000	0.17033402766	10	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t759	0.3096005147697144	0.977317293657	6	5.56026095312	-0.978169092413	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t112	0.0	0.998934668035	0	0.0	0.0	2	0.0	0.0	0.0	0.9709610000	0.080295739361	42	867	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t90	1.0	-0.0	4	8.20887350085	-0.946810741809	1	0.0	0.0	0.0	0.0771733000	0.69475247961	6	996	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t447	0.4967385258885177	0.999969307272	3	10.8896344935	-0.519373711653	1	0.819448371873	-0.29296248886	0.0	0.3566640000	0.885747615337	4	867	66.67
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t624	0.23992077257173872	0.985996288249	8	3.98334813799	-0.845198646474	1	0.440354396222	0.966560671355	0.18760033545	0.8923120000	0.216567372581	9	867	62.50
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t512	0.4844194465883701	0.999299447641	2	7.75139708501	-0.666630422677	1	0.994030211477	1.0	-1.0	0.7338450000	0.835893033322	4	1887	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t658	0.4112383580693491	0.927039856791	11	0.0	-0.752145039105	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	81.82
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t811	0.7198780948338145	0.855616861723	3	0.0	-0.976986261157	1	0.0112133013167	1.0	1.0	0.9998850000	0.00106958503232	3	867	33.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t415	1.0	-0.0	2	4.90825891063	-0.932258079782	4	0.175565025858	0.0	0.0	1.0000000000	-0.0	2	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t449	1.0	-0.0	2	7.06242215309	0.053310214632	1	0.104419078005	1.0	0.0	0.9993160000	0.00818211077243	18	830	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t161	1.0	-0.0	7	5.77583532246	-0.767875018742	1	0.519178653966	0.999780826817	0.0	0.9686580000	0.0943798404448	14	867	71.43
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t127	0.55344634381157	0.843846562099	5	5.33229939408	-0.845345774249	2	0.144425054291	0.999945694329	0.992156927885	0.9777570000	0.069562351007	37	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t414	0.260823761851456	0.99850978274	5	9.01145086634	-0.951378124271	2	0.759437138951	0.452072083249	0.900459535389	0.4241010000	0.785822475572	41	1510	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t412	1.0	-0.0	4	9.51693183137	-0.963546163051	2	0.678389824724	0.996599171828	0.0	0.8447770000	0.410281773952	31	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t90	0.40642102224482257	0.957067392354	4	3.63959774535	-0.473906851005	1	0.780401350139	0.785893469283	0.980609169951	0.4449300000	0.88162850035	4	867	75.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t17	0.3740742077714467	0.981437690245	3	6.88153761165	-0.96559137694	2	0.414623698026	0.99913926081	0.462360906362	0.8992600000	0.357850240942	32	1103	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t360	0.3559396271126802	0.977515803108	5	8.40651659459	-0.849159260402	2	0.499239917234	0.998838981602	0.962913840971	0.9173940000	0.237026347332	36	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t436	0.21989781614055767	0.998875293697	5	8.08906293313	-0.661989134546	2	0.796198658601	0.914778565923	0.980537854639	0.7219330000	0.45047375095	31	867	80.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t407	0.3560336607647929	0.99885553867	7	4.53591269761	-0.265116933122	1	0.840605870742	0.650810184137	0.79535595372	0.3801750000	0.789976507222	24	867	57.14
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t97	0.0	-0.0	5	5.34765371623	-0.968610405435	1	0.2797655643	0.679877035858	0.0	0.5056090000	0.435526629122	10	454	60.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t71	0.24230910118332905	0.989266009678	11	4.89511781094	-0.959386155987	1	0.737474749798	0.961106948739	0.939304160789	0.7082970000	0.386261159453	9	552	36.36
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t80	0.3957623441907314	0.989740533941	2	0.0	-0.978475709666	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t707	0.6304711897741968	0.950309613485	2	5.70349191354	-0.977057864981	2	0.222284830686	1.0	1.0	0.9963670000	0.0346773393702	39	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t155	0.7369506212369733	0.83131315166	2	5.38081484789	-0.725354167918	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t414	0.4324292624678221	0.948779671909	5	0.0	-0.880799827036	1	0.513750272933	0.983620833985	0.468713065954	0.5792100000	0.636698968452	7	867	20.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t140	0.18628624670646143	0.97575365479	12	0.0	-0.817180793465	1	0.740038693452	0.362536186404	0.900388652636	0.1941300000	0.75074082743	24	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t690	1.0	-0.0	3	0.0	-0.974852070236	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	66.67
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t805	0.13249130292401562	0.981542586705	10	0.0	-0.979127436982	1	0.674921901214	0.0506682739849	0.690656510014	0.0770023000	0.349680556558	11	867	40.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t326	0.25013971295956017	0.967187389015	10	4.2878655526	-0.69378445269	1	0.510657966591	0.828097943591	0.974218966647	0.5189060000	0.391300478629	4	867	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t363	1.0	-0.0	2	6.93627195025	-0.907874070859	1	0.721928094887	1.0	0.0	0.9965340000	0.0333154805355	27	984	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t435	0.0	0.995049300574	10	0.0	-0.968604803304	1	0.674921901214	0.806438734598	0.0	0.2039420000	0.651486680134	11	867	40.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t712	1.0	-0.0	3	0.0	-0.6077361752	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t106	0.6046402014352749	0.859124256074	4	0.0	-0.967668379153	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	80.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t66	0.3505429953979727	0.943816336476	15	0.0	-0.816866448966	1	0.728127097167	0.978281291054	0.980872670534	0.7518500000	0.341888786288	4	867	40.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t79	0.13495317758643413	0.969265577693	9	3.86182750152	-0.669417173809	3	0.0	0.0	0.0	0.0000000000	0.0	0	1793	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t269	0.13459139305195192	0.97948100621	7	0.0	-0.450234754819	3	0.0	0.0	0.0	0.0000000000	0.0	1	2508	28.57
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t749	1.0	-0.0	2	7.06242215309	0.053310214632	1	0.104419078005	1.0	0.0	0.9995970000	0.00512780052107	18	830	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t581	0.0	0.999863097655	4	5.20895745901	-0.937812801938	1	0.423792339912	0.998489402301	0.0	0.9409670000	0.207858140779	10	1824	25.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t539	0.0	-0.0	4	7.04508095348	-0.837542232911	1	0.764400907263	0.944187520982	0.0	0.7651080000	0.527263846624	10	867	25.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t489	0.3689653318462168	0.952105903793	6	5.16500865399	-0.65584249942	2	0.212484716492	0.994466334875	0.995489085963	0.8965710000	0.232029351381	41	867	83.33
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t204	0.04367369869389613	0.998344380968	44	4.46989437525	-0.964368213147	2	0.684269593315	0.6387560995	0.133422620331	0.0350185000	0.599685657679	40	867	88.64
